x_t
0.4237011934
0.9767139685
0.0909751691
0.3307947508
0.8854783346
0.4056258143
0.9643740523
0.1374269582
0.4741631574
0.9973298303
0.0106521597
0.0421547650
0.1615109630
0.5417006874
0.9930442107
0.0276296253
0.1074649163
0.3836648322
0.9458645150
0.2048193372
0.6514735053
0.9082231088
0.3334155737
0.8889985156
0.3947206194
0.9556650080
0.1694776018
0.5630197771
0.9841140308
0.0625344207
0.2344954679
0.7180293737
0.8098527689
0.6159650464
0.9462084320
0.2035921407
0.6485695239
0.9117083863
0.3219848187
0.8732423809
0.4427605005
0.9868945588
0.0517347546
0.1962330789
0.6309026307
0.9314580051
0.2553759592
0.7606363146
0.7282748461
0.7915623786
0.6599655175
0.8976441328
0.3675165746
0.9297925679
0.2611133942
0.7717327583
0.7046452323
0.8324813156
0.5578246991
0.9866252167
0.0527835939
0.1999899444
0.6399758661
0.9216270276
0.2889225983
0.8217853220
0.5858168261
0.9705418894
0.1143613211
0.4051312374
0.9639996715
0.1388172193
0.4781879957
0.9980969459
0.0075977301
0.0301600182
0.1170015662
0.4132487987
0.9698969163
0.1167875523
0.4125928796
0.9694399812
0.1185044160
0.4178444777
0.9730018806
0.1050768838
0.3761429292
0.9386377040
0.2303878584
0.7092371725
0.8248792226
0.5778139628
0.9757799488
0.0945337614
0.3423885174
0.9006344822
0.3579680467
0.9193076969
0.2967242211
0.8347158309
0.5518612502
0.9892416429
0.0425704594
0.1630328617
0.5458125908
0.9916048261
0.0332987799
0.1287598845
0.4487231065
0.9894827208
0.0416266643
0.1595755406
0.5364447498
0.9946871209
0.0211386098
0.0827670760
0.3036667487
0.8458130177
0.5216534272
0.9981245164
0.0074878648
0.0297271867
0.1153739244
0.4082511279
0.9663285779
0.1301506298
0.4528457735
0.9911059157
0.0352599183
0.1360666259
0.4702099970
0.9964502229
0.0141487048
0.0557940757
0.2107243874
0.6652784799
0.8907320963
0.3893137156
0.9509941858
0.1864169775
0.6066627520
0.9544922293
0.1737472539
0.5742365827
0.9779557192
0.0862333220
0.3151885448
0.8633789041
0.4718230883
0.9968242466
0.0126626720
0.0500093150
0.1900335337
0.6156831591
0.9464696268
0.2026594893
0.6463544829
0.9143214614
0.3133509065
0.8606484636
0.4797307429
0.9983566289
0.0065626819
0.0260784524
0.1015934668
0.3650889371
0.9271960204
0.2700142407
0.7884262020
0.6672413039
0.8881213851
0.3974471618
0.9579316615
0.1611943737
0.5408429903
0.9933274006
0.0265123033
0.1032376044
0.3703184057
0.9327307364
0.2509764390
0.7519490643
0.7460866761
0.7577653914
0.7342280119
0.7805489538
0.6851691381
0.8628495611
0.4733607839
0.9971614087
0.0113221349
0.0447757768
0.1710836265
0.5672560771
0.9819064804
0.0710645766
0.2640576104
0.7773247551
0.6923639208
0.8519844878
0.5044276813
0.9999215826
0.0003136452
0.0012541873
0.0050104571
0.0199414096
0.0781749990
0.2882546742
0.8206556680
0.5887197703
0.9685152094
0.1219739941
0.4283853556
0.9794853708
0.0803751167
0.2956598291
0.8329803783
0.5564962708
0.9872326855
0.0504172405
0.1915013696
0.6193143801
0.9430563148
0.2148044077
0.6746538966
0.8779840657
0.4285121844
0.9795579689
0.0800966178
0.2947245985
0.8314480382
0.5605687919
0.9853256858
0.0578359148
0.2179636871
0.6818220728
0.8677629354
0.4590016933
0.9932765554
0.0267129595
0.1039975093
0.3727281096
0.9352074636
0.2423778544
0.7345233204
0.7799952487
0.6864106428
0.8610042891
0.4787036131
0.9981858556
0.0072434130
0.0287637840
0.1117457149
0.3970344405
0.9575923742
0.1624368762
0.5442045499
0.9921838311
0.0310203057
0.1202321855
0.4231056282
0.9763490223
0.0923664356
0.3353395089
0.8915476906
0.3867616239
0.9487082807
0.1946435154
0.6270296692
0.9354538525
0.2415197692
0.7327518811
0.7833062473
0.6789502810
0.8719071877
0.4467401748
0.9886535641
0.0448707772
0.1714295623
0.5681658699
0.9814136567
0.0729635645
0.2705595311
0.7894282849
0.6649250715
0.8911988832
0.3878537352
0.9496928612
0.1911053225
0.6183363129
0.9439860682
0.2115054849
0.6670836590
0.8883322035
0.3967923988
0.9573927642
0.1631674369
0.5461752978
0.9914713675
0.0338235797
0.1307181808
0.4545237519
0.9917276434
0.0328156987
0.1269553145
0.4433506505
0.9871634048
0.0506872681
0.1924722760
0.6217067958
0.9407498234
0.2229583725
0.6929917466
0.8510167430
0.5071489846
0.9997955681
0.0008175605
0.0032675685
0.0130275660
0.0514313942
0.1951448237
0.6282532860
0.9342043786
0.2458662306
0.7416641089
0.7663938338
0.7161373012
0.8131386681
0.6077766981
0.9535367334
0.1772177259
0.5832464141
0.9722801381
0.1078058845
0.3847351030
0.9468560141
0.2012788108
0.6430626045
0.9181323648
0.3006613020
0.8410563340
0.5347223083
0.9951774452
0.0191971909
0.0753146352
0.2785693636
0.8038738931
0.6306426284
0.9317300146
0.2544367780
0.7587948159
0.7321009730
0.7845165534
0.6762013233
0.8758123746
0.4350602362
0.9831313083
0.0663365556
0.2477440681
0.7454677793
0.7589822774
0.7317127201
0.7852368614
0.6745597315
0.8781156006
0.4281143704
0.9793298250
0.0809716753
0.2976610523
0.8362358010
0.5477819444
0.9908675431
0.0361962203
0.1395442159
0.4802865109
0.9984455134
0.0062082807
0.0246789519
0.0962796050
0.3480393708
0.9076318687
0.3353450386
0.8915549748
0.3867388070
0.9486876086
0.1947177195
0.6272109168
0.9352695306
0.2421617430
0.7340777330
0.7808304597
0.6845370116
0.8637843654
0.4706437421
0.9965528405
0.0137411065
0.0542091538
0.2050820857
0.6520936953
0.9074700314
0.3358726941
0.8922489098
0.3845631710
0.9466973541
0.2018458955
0.6444165199
0.9165754752
0.3058594939
0.8492378556
0.5121316809
0.9994112893
0.0023534566
0.0093916712
0.0372138710
0.1433159951
0.4911060826
0.9996835929
0.0012652278
0.0050545080
0.0201158400
0.0788447718
0.2905130949
0.8244609464
0.5789003771
0.9750989220
0.0971240574
0.3507638995
0.9109143453
0.3245976035
0.8769359971
0.4316770162
0.9813278795
0.0732938895
0.2716875810
0.7914937573
0.6601255579
0.8974392228
0.3681682567
0.9304815659
0.2587424858
0.7671792474
0.7144609991
0.8160259195
0.6005104727
0.9595905795
0.1551059970
0.5241925067
0.9976588905
0.0093425149
0.0370209292
0.1426015200
0.4890653060
0.9995217299
0.0019121655
0.0076340367
0.0303030327
0.1175390356
0.4148944429
0.9710281766
0.1125298275
0.3994674616
0.9595728349
0.1551712378
0.5243724991
0.9976239251
0.0094817165
0.0375672541
0.1446238222
0.4948310890
0.9998931294
0.0004274366
0.0017090155
0.0068243790
0.0271112274
0.1055048348
0.3774942586
0.9399693733
0.2257078022
0.6990551610
0.8415081715
0.5334886751
0.9955140346
0.0178633662
0.0701770653
0.2610089792
0.7715331680
0.7050789547
0.8317704894
0.5597133696
0.9857372540
0.0562372804
0.2122985948
0.6689116057
0.8858754778
0.4044004624
0.9634429136
0.1408826632
0.4841389537
0.9989937088
0.0040211141
0.0160197791
0.0630525833
0.2363078200
0.7218657369
0.8031023792
0.6325157908
0.9297582607
0.2612313493
0.7719581258
0.7041551112
0.8332827623
0.5556904015
0.9875943167
0.0490071293
0.1864217222
0.6066746549
0.9544820720
0.1737841848
0.5743329677
0.9778984397
0.0864523255
0.3159132836
0.8644483234
0.4687096784
0.9960836631
0.0156039968
0.0614420484
0.2306676925
0.7098404325
0.8238679715
0.5804381482
0.9741188173
0.1008453884
0.3627023841
0.9245974587
0.2788679923
0.8044025408
0.6293563727
0.9330677154
0.2498094156
0.7496186859
0.7507620466
0.7484735840
0.7530435121
0.7438759238
0.7620981351
0.7252182703
0.7971069228
0.6469099056
0.9136699186
0.3155087939
0.8638519795
0.4704469481
0.9965064685
0.0139253070
0.0549255714
0.2076350119
0.6580908550
0.9000291262
0.3599067928
0.9214955732
0.2893659272
0.8225331496
0.5838894697
0.9718502275
0.1094294512
0.3898185857
0.9514402238
0.1848068975
0.6026132326
0.9578820980
0.1613759373
0.5413349765
0.9931656789
0.0271504528
0.1056532227
0.3779624770
0.9404273719
0.2240949204
0.6955055482
0.8471103225
0.5180576961
0.9986956784
0.0052104812
0.0207333284
0.0812138300
0.2984725752
0.8375467883
0.5442486629
0.9921682233
0.0310817597
0.1204627358
0.4238058603
0.9767778123
0.0907316708
0.3299977390
0.8843969250
0.4089560161
0.9668439720
0.1282268232
0.4471388201
0.9888227827
0.0442091486
0.1690187992
0.5618057790
0.9847201827
0.0601853778
0.2262523924
0.7002489894
0.8396013689
0.5386836409
0.9940143037
0.0237994709
0.0929322243
0.3371833040
0.8939628941
0.3791729524
0.9416032983
0.2199461078
0.6862792698
0.8612001346
0.4781378511
0.9980881858
0.0076326367
0.0302975184
0.1175183152
0.4148310430
0.9709849951
0.1126925376
0.3999717183
0.9599773715
0.1536832709
0.5202588927
0.9983583091
0.0065559831
0.0260520088
0.1014932065
0.3647693422
0.9268506768
0.2711939989
0.7905912554
0.6622268890
0.8947297459
0.3767537108
0.9392414088
0.2282679392
0.7046467486
0.8324788332
0.5578313020
0.9866221620
0.0527954856
0.2000324893
0.6400779702
0.9215126490
0.2893083468
0.8224361091
0.5841398223
0.9716819612
0.1100645098
0.3918012540
0.9531721254
0.1785400989
0.5866541278
0.9699642485
0.1165344205
0.4118165973
0.9688947499
0.1205508539
0.4240733820
0.9769405947
0.0901106763
0.3279629694
0.8816130404
0.4174859495
0.9727657259
0.1059702737
0.3789622990
0.9413994998
0.2206659264
0.6878899013
0.8587895400
0.4850802641
0.9991096059
0.0035584051
0.0141829715
0.0559272593
0.2111976040
0.6663727043
0.8892804931
0.3938427909
0.9549225878
0.1721817564
0.5701407966
0.9803210746
0.0771666611
0.2848478700
0.8148382438
0.6035075210
0.9571447724
0.1640746283
0.5486165786
0.9905457131
0.0374596133
0.1442255627
0.4936981991
0.9998411492
0.0006353022
0.0025395943
0.0101325790
0.0401196396
0.1540402163
0.5212473122
0.9981942069
0.0072101289
0.0286325717
0.1112509902
0.3954968294
0.9563163493
0.1671015573
0.5567145073
0.9871338586
0.0508024151
0.1928861188
0.6227242558
0.9397550282
0.2264620608
0.7007079832
0.8388652219
0.5406814455
0.9933800800
0.0263043868
0.1024498641
0.3678155578
0.9301090930
0.2600246725
0.7696473688
0.7091611859
0.8250063932
0.5774833775
0.9759853048
0.0937519584
0.3398501147
0.8974080570
0.3682673449
0.9305860304
0.2583826818
0.7664842862
0.7159445008
0.8134718903
0.6069414959
0.9542540658
0.1746129748
0.5764931354
0.9765952010
0.0914280577
0.3322758719
0.8874744675
0.3994541483
0.9595621268
0.1552106065
0.5244810964
0.9976027037
0.0095661972
0.0378987403
0.1458497033
0.4983102693
0.9999885792
0.0000456825
0.0001827217
0.0007307534
0.0029208774
0.0116493835
0.0460547015
0.1757346640
0.5794079674
0.9747774989
0.0983453062
0.3546940279
0.9155446978
0.3092904164
0.8545194188
0.4972639266
0.9999700556
0.0001197740
0.0004790385
0.0019152361
0.0076462719
0.0303512256
0.1177201150
0.4154483580
0.9714040793
0.1111127759
0.3950669077
0.9559561846
0.1684158309
0.5602077552
0.9855001049
0.0571585928
0.2155659521
0.6763890896
0.8755475562
0.4358561320
0.9835422568
0.0647475435
0.2422211966
0.7342003541
0.7806007766
0.6850528167
0.8630218202
0.4728606322
0.9970538189
0.0117500046
0.0464477679
0.1771614911
0.5831011886
0.9723767698
0.1074407493
0.3835889389
0.9457938594
0.2050713397
0.6520683413
0.9075008783
0.3357721367
0.8921168357
0.3849775486
0.9470793427
0.2004802453
0.6411516662
0.9203048286
0.2933754043
0.8292251058
0.5664433187
0.9823411416
0.0693880925
0.2582935406
0.7663119500
0.7163117812
0.8128368533
0.6085324129
0.9528828614
0.1795884555
0.5893457685
0.9680693346
0.1236443920
0.4334258254
0.9822715171
0.0696567352
0.2592186979
0.7680974583
0.7124950115
0.8193834804
0.5919767699
0.9661610952
0.1307753332
0.4546925817
0.9917889514
0.0325745091
0.1260536419
0.4406564851
0.9859133890
0.0555527138
0.2098664390
0.6632900671
0.8933454159
0.3811175351
0.9434678382
0.2133451061
0.6713158871
0.8826034673
0.4144583474
0.9707305027
0.1136511754
0.4029383430
0.9623161389
0.1450551507
0.4960566157
0.9999377989
0.0002487890
0.0009949084
0.0039756742
0.0158394728
0.0623543357
0.2338650902
0.7166888391
0.8121837880
0.6101651302
0.9514545764
0.1847550618
0.6024825158
0.9579893358
0.1609830732
0.5402700934
0.9935132783
0.0257785766
0.1004561662
0.3614588994
0.9232254538
0.2835208612
0.8125471298
0.6092571666
0.9522514862
0.1818743729
0.5951843415
0.9637597645
0.1397075232
0.4807573247
0.9985188778
0.0059157140
0.0235228732
0.0918781905
0.3337463544
0.8894389012
0.3933493688
0.9545025714
0.1737096502
0.5741384305
0.9780139725
0.0860105685
0.3144510024
0.8622862780
0.4749946110
0.9974989221
0.0099792901
0.0395188154
0.1518283147
0.5151059101
0.9990872459
0.0036476838
0.0145375129
0.0573046946
0.2160834665
0.6775656080
0.8738818195
0.4408495403
0.9860048925
0.0551969779
0.2086010862
0.6603466922
0.8971557532
0.3690692309
0.9314285348
0.2554776773
0.7608353349
0.7278597123
0.7923198060
0.6581965242
0.8998954389
0.3603345517
0.9219742502
0.2877509288
0.8198013271
0.5909084448
0.9669426187
0.1278583636
0.4460424097
0.9883543138
0.0460402568
0.1756822063
0.5792718747
0.9748638795
0.0980171837
0.3536392614
0.9143141368
0.3133751840
0.8606847123
0.4796261533
0.9983396255
0.0066304707
0.0263460302
0.1026076675
0.3683173362
0.9306387042
0.2582012256
0.7661334109
0.7166920304
0.8121782558
0.6101789465
0.9514423990
0.1847990415
0.6025934229
0.9578983583
0.1613163739
0.5411736056
0.9932189368
0.0269403215
0.1048581624
0.3754517126
0.9379508964
0.2327960493
0.7144081948
0.8161165040
0.6002814236
0.9597745443
0.1544294737
0.5223240454
0.9980065480
0.0079579126
0.0315783370
0.1223245827
0.4294451166
0.9800880337
0.0780619196
0.2878730254
0.8200085865
0.5903780182
0.9673272553
0.1264209459
0.4417547613
0.9864299687
0.0535435422
0.2027065253
0.6464663597
0.9141904219
0.3137851775
0.8612961595
0.4778603404
0.9980393419
0.0078272557
0.0310639592
0.1203959585
0.4236030866
0.9766540465
0.0912036798
0.3315422743
0.8864879786
0.4025081695
0.9619813720
0.1462928478
0.4995650019
0.9999992431
0.0000030276
0.0000121102
0.0000484404
0.0001937523
0.0007748588
0.0030970337
0.0123497685
0.0487890069
0.1856345590
0.6046974779
0.9561537525
0.1676950164
0.5582935916
0.9864074287
0.0536312532
0.2030197674
0.6472109657
0.9133157263
0.3166804415
0.8655757579
0.4654174611
0.9952161920
0.0190436927
0.0747241219
0.2765617099
0.8003013220
0.6392764640
0.9224082664
0.2862850261
0.8173036397
0.5972736010
0.9621513862
0.1456643849
0.4977850875
0.9999803767
0.0000784919
0.0003139428
0.0012553769
0.0050152038
0.0199602063
0.0782471859
0.2884982551
0.8210680477
0.5876612350
0.9692620315
0.1191725831
0.4198819142
0.9743243693
0.1000655707
0.3602098092
0.9218348102
0.2882215717
0.8205995893
0.5888636135
0.9684130328
0.1223569228
0.4295428249
0.9801431459
0.0778502377
0.2871583127
0.8187936646
0.5934823977
0.9650441653
0.1349356972
0.4669122194
0.9956207951
0.0174401099
0.0685438099
0.2553822241
0.7606485748
0.7282492818
0.7916090613
0.6598566214
0.8977834424
0.3670733317
0.9293220034
0.2627304694
0.7748126795
0.6979119648
0.8433234167
0.5285161261
0.9967473222
0.0129683915
0.0512008492
0.1943172889
0.6262323205
0.9362616050
0.2387032479
0.7268960293
0.7940727676
0.6540848295
0.9050314613
0.3437980615
0.9024038176
0.3522846703
0.9127207254
0.3186464112
0.8684435033
0.4569975395
0.9926031535
0.0293685325
0.1140240870
0.4040903784
0.9632053779
0.1417631114
0.4866653266
0.9992887459
0.0028429927
0.0113396404
0.0448442119
0.1713328341
0.5679115761
0.9815520713
0.0724304105
0.2687369845
0.7860696707
0.6726565741
0.8807588297
0.4200908543
0.9744581138
0.0995579932
0.3585847966
0.9200069610
0.2943766107
0.8308760872
0.5620840597
0.9845822781
0.0607200630
0.2281325478
0.7043523537
0.8329604621
0.5565493228
0.9872086964
0.0505107447
0.1918376375
0.6201438333
0.9422618373
0.2176178692
0.6810413289
0.8688961490
0.4556625252
0.9921367533
0.0312056642
0.1209274829
0.4252161073
0.9776294776
0.0874803287
0.3193100832
0.8694046158
0.4541609193
0.9915951147
0.0333369728
0.1289024761
0.4491465111
0.9896556907
0.0409492184
0.1570895196
0.5296496097
0.9964836026
0.0140161295
0.0552787104
0.2088918982
0.6610242922
0.8962847093
0.3718337168
0.9342936154
0.2455562224
0.7410334561
0.7676114922
0.7135363569
0.8176088971
0.5964983539
0.9627522708
0.1434413436
0.4914636982
0.9997085262
0.0011655554
0.0046567873
0.0185404067
0.0727866401
0.2699549807
0.7883171563
0.6674928696
0.8877845546
0.3984925569
0.9587849560
0.1580654567
0.5323230724
0.9958208760
0.0166466358
0.0654781014
0.2447628786
0.7394160474
0.7707198250
0.7068431054
0.8288637189
0.5673946174
0.9818318622
0.0713522264
0.2650443448
0.7791833604
0.6882266052
0.8582829804
0.4865332237
0.9992745837
0.0028995601
0.0115646106
0.0457234817
0.1745313795
0.5762807084
0.9767250141
0.0909330437
0.3306569010
0.8852916593
0.4062013490
0.9648072523
0.1358168728
0.4694825994
0.9962747530
0.0148454780
0.0585003590
0.2203122679
0.6870990900
0.8599757221
0.4816699179
0.9986560324
0.0053686455
0.0213592928
0.0836122935
0.3064851115
0.8502079518
0.5094175620
0.9996452381
0.0014185442
0.0056661276
0.0225360903
0.0881128598
0.3213959350
0.8724023518
0.4452659534
0.9880167366
0.0473586593
0.1804632667
0.5915851044
0.9664486746
0.1297025358
0.4515191520
0.9905984295
0.0372527238
0.1434598335
0.4915164388
0.9997121168
0.0011512015
0.0045995048
0.0183133974
0.0719120676
0.2669628886
0.7827748188
0.6801536074
0.8701787110
0.4518708876
0.9907343542
0.0367191745
0.1414835071
0.4858636972
0.9992006598
0.0031948052
0.0127383935
0.0503045073
0.1910958552
0.6183129173
0.9440082144
0.2114268223
0.6669020845
0.8885747768
0.3960385713
0.9567680854
0.1654516647
0.5523096453
0.9890548040
0.0433015946
0.1657062662
0.5529907980
0.9887679013
0.0444237547
0.1698011388
0.5638748482
0.9836800151
0.0642145720
0.2403642431
0.7303570950
0.7877424351
0.6688171642
0.8860030602
0.4040065499
0.9631410302
0.1420015447
0.4873484240
0.9993597505
0.0025593583
0.0102112320
0.0404278510
0.1551737596
0.5243794557
0.9976225686
0.0094871170
0.0375884466
0.1447022212
0.4950539535
0.9999021465
0.0003913757
0.0015648902
0.0062497651
0.0248428223
0.0969026258
0.3500500275
0.9100600230
0.3274031101
0.8808412544
0.4198397557
0.9742973410
0.1001681295
0.3605379012
0.9222012920
0.2869842761
0.8184972055
0.5942381204
0.9644767067
0.1370455558
0.4730562857
0.9970961450
0.0115816904
0.0457902193
0.1747739006
0.5769119370
0.9763382158
0.0924076166
0.3354737960
0.8917245128
0.3862076243
0.9482051809
0.1964484633
0.6314258582
0.9309089752
0.2572698203
0.7643282395
0.7205223271
0.8054796129
0.6267288243
0.9357592204
0.2404556075
0.7305468333
0.7873926307
0.6696219034
0.8849136396
0.4073659602
0.9656757387
0.1325844257
0.4600231830
0.9936074164
0.0254068739
0.0990454587
0.3569418231
0.9181374321
0.3006443514
0.8410293014
0.5347960623
0.9951569362
0.0192784342
0.0756271046
0.2796305825
0.8057492793
0.6260695129
0.9364259117
0.2381296943
0.7256957720
0.7962456740
0.6489540026
0.9112508204
0.3234910509
0.8753783635
0.4363643368
0.9838020095
0.0637424625
0.2387174441
0.7269257038
0.7940188997
0.6542115464
0.9048751959
0.3443043031
0.9030353999
0.3502498657
0.9102995892
0.3266169885
0.8797533254
0.4231496475
0.9763760933
0.0922632710
0.3350030392
0.8911040117
0.3881506082
0.9499588542
0.1901481181
0.6159672452
0.9462063922
0.2035994223
0.6485867902
0.9116878631
0.3220524135
0.8733386259
0.4424730817
0.9867626147
0.0522486277
0.1980748345
0.6353647777
0.9267055079
0.2716896382
0.7914975148
0.6601167955
0.8974504472
0.3681325680
0.9304439215
0.2588721217
0.7674293853
0.7139260955
0.8169425026
0.5981898003
0.9614350525
0.1483107693
0.5052587400
0.9998893826
0.0004424206
0.0017688994
0.0070630816
0.0280527781
0.1090632788
0.3886739202
0.9504260158
0.1884656170
0.6117853129
0.9500161752
0.1899417681
0.6154555712
0.9466800443
0.2019077521
0.6445640470
0.9164049452
0.3064276864
0.8501190376
0.5096666380
0.9996262244
0.0014945434
0.0059692390
0.0237344289
0.0926844233
0.3363760838
0.8929088562
0.3824905228
0.9447660910
0.2087324971
0.6606529669
0.8967624969
0.3703180843
0.9327304030
0.2509775933
0.7519513639
0.7460820410
0.7577745164
0.7342091948
0.7805842124
0.6850899991
0.8629667689
0.4730204987
0.9970884260
0.0116123868
0.0459101572
0.1752096586
0.5780449364
0.9756359516
0.0950817662
0.3441648956
0.9028616810
0.3508098641
0.9109692133
0.3244172227
0.8766827533
0.4324404135
0.9817428091
0.0716954636
0.2662208965
0.7813893230
0.6832801955
0.8656334797
0.4652486341
0.9951693703
0.0192291790
0.0754376705
0.2789873136
0.8046135699
0.6288422922
0.9335986550
0.2479688256
0.7459211485
0.7580911549
0.7335558231
0.7818067100
0.6823399129
0.8670086247
0.4612186776
0.9939840361
0.0239190881
0.0933878614
0.3386662751
0.8958857168
0.3730979969
0.9355835264
0.2410679662
0.7318168074
0.7850438713
0.6749999658
0.8775000478
0.4299748556
0.9803859166
0.0769174845
0.2840047404
0.8133841913
0.6071613946
0.9540657420
0.1752972078
0.5782723870
0.9754937338
0.0956228366
0.3459164389
0.9050330248
0.3437929952
0.9023974866
0.3523050511
0.9127448082
0.3185668931
0.8683281109
0.4573376109
0.9927196822
0.0289092590
0.1122940548
0.3987364002
0.9589827334
0.1573394017
0.5303348575
0.9963191857
0.0146690637
0.0578155290
0.2178915746
0.6816593452
0.8679995293
0.4583053859
0.9930462366
0.0276216343
0.1074347184
0.3835699987
0.9457762192
0.2051342497
0.6522167573
0.9073202352
0.3363609039
0.8928889849
0.3825529822
0.9448247921
0.2085236175
0.6601660737
0.8973873153
0.3683332866
0.9306555063
0.2581433395
0.7660214232
0.7169304097
0.8117647895
0.6112108642
0.9505285747
0.1880960135
0.6108636127
0.9508370375
0.1869838625
0.6080835906
0.9532717498
0.1781788833
0.5857246754
0.9706051201
0.1141232838
0.4043966396
0.9634399899
0.1408935029
0.4841700950
0.9989976564
0.0040053555
0.0159572505
0.0628104665
0.2354612473
0.7200769932
0.8062644683
0.6248083018
0.9376915512
0.2337044241
0.7163466650
0.8127764822
0.6086834888
0.9527515970
0.1800639655
0.5905637353
0.9671928394
0.1269234033
0.4432554119
0.9871202069
0.0508556162
0.1930772900
0.6231938004
0.9392931502
0.2280861127
0.7042513516
0.8331255414
0.5561094946
0.9874068985
0.0497380613
0.1890567463
0.6132571719
0.9486912521
0.1947046412
0.6271789757
0.9353020326
0.2420485616
0.7338442218
0.7812675198
0.6835543292
0.8652312329
0.4664245862
0.9954907663
0.0179556019
0.0705327930
0.2622316724
0.7738648895
0.6999920892
0.8400126571
0.5375655721
0.9943553112
0.0224513053
0.0877889768
0.3203282894
0.8708723056
0.4498149318
0.9899258357
0.0398907021
0.1531977358
0.5189127581
0.9985692303
0.0057148903
0.0227289214
0.0888492702
0.3238203095
0.8758428666
0.4349685585
0.9830836465
0.0665207621
0.2483830012
0.7467555436
0.7564468067
0.7369401413
0.7754374778
0.6965367832
0.8454931714
0.5225378740
0.9979681769
0.0081107790
0.0321799772
0.1245777050
0.4362324016
0.9837347736
0.0640026752
0.2396253312
0.7288201274
